Region_ID,State,Soil_Type,Soil_pH,Nitrogen,Phosphorus,Potassium,Temperature,Humidity,Rainfall,Season,Suggested_Crop,Expected_Yield,Year
R4117,Andhra Pradesh,Sandy,7.06,101,56,155,19.1,85,1935,Kharif,Rice,1.68,2020
R4118,Andhra Pradesh,Clay,5.88,81,68,143,28.5,39,1218,Kharif,Wheat,4.53,2023
R4119,Karnataka,Red,5.52,60,66,166,35.3,44,1397,Rabi,Groundnut,1.76,2019
R4120,Gujarat,Black,6.45,43,36,149,15.9,51,226,Rabi,Rice,5.49,2018
R4121,Andhra Pradesh,Black,8.34,41,6,63,35.4,52,1316,Zaid,Barley,1.92,2018
R4122,Andhra Pradesh,Loamy,7.33,82,57,193,37.6,68,1174,Zaid,Millet,4.55,2023
R4123,Maharashtra,Sandy,8.41,59,48,199,28.1,45,529,Zaid,Wheat,5.81,2023
R4124,Bihar,Clay,5.87,32,77,21,24.2,72,418,Kharif,Wheat,5.92,2018
R4125,Punjab,Black,7.15,87,68,20,33.9,62,1644,Kharif,Groundnut,1.74,2024
R4126,Punjab,Clay,6.14,124,11,66,30.6,82,1619,Rabi,Wheat,3.02,2018
R4127,Gujarat,Red,6.74,137,41,62,24.2,45,904,Kharif,Maize,5.59,2021
R4128,Punjab,Black,6.45,31,45,46,16.9,67,1309,Rabi,Sugarcane,4.58,2020
R4129,Gujarat,Sandy,7.52,48,40,45,20.9,37,1220,Kharif,Barley,2.08,2020
R4130,Maharashtra,Black,5.7,55,68,84,30.2,77,1213,Kharif,Maize,2.13,2021
R4131,Maharashtra,Black,7.51,120,57,175,37.6,42,1686,Kharif,Sugarcane,1.94,2023
R4132,Punjab,Red,7.46,69,11,130,37.4,72,1333,Zaid,Sugarcane,4.61,2022
R4133,Andhra Pradesh,Black,6.25,120,59,179,20.4,67,1657,Zaid,Sugarcane,3.43,2018
R4134,Punjab,Clay,6.04,113,30,33,32.7,58,1932,Zaid,Sugarcane,3.24,2024
R4135,Tamil Nadu,Black,7.47,147,79,101,32.5,82,1967,Zaid,Rice,5.49,2024
R4136,Gujarat,Black,6.3,47,69,197,37.6,47,1183,Kharif,Groundnut,3.19,2020
R4137,Punjab,Black,5.52,56,31,192,39.2,62,661,Kharif,Sugarcane,3.84,2019
R4138,Gujarat,Loamy,5.83,75,31,124,31.3,50,607,Zaid,Millet,2.91,2021
R4139,Karnataka,Black,8.47,100,39,129,22.5,61,1459,Kharif,Sugarcane,2.45,2020
R4140,Tamil Nadu,Clay,6.18,139,17,106,34.3,84,1070,Rabi,Rice,3.93,2023
R4141,Bihar,Black,7.39,108,71,183,29.7,31,244,Rabi,Millet,3.8,2023
R4142,Karnataka,Red,7.43,82,38,194,32.8,46,330,Zaid,Maize,4.59,2021
R4143,Punjab,Clay,7.58,99,46,13,27.3,89,1439,Kharif,Soybean,5.5,2020
R4144,Punjab,Red,7.06,81,66,181,24.4,61,1079,Zaid,Soybean,1.83,2021
R4145,Gujarat,Black,6.78,142,35,39,30.2,52,1679,Kharif,Sugarcane,2.34,2019
R4146,Kerala,Red,7.96,77,40,98,16.3,64,654,Rabi,Groundnut,5.04,2022
R4147,Gujarat,Sandy,8,126,16,28,21.7,57,1882,Kharif,Soybean,5.95,2024
R4148,Tamil Nadu,Loamy,8.01,10,21,145,27.5,32,653,Rabi,Rice,2.65,2018
R4149,Karnataka,Loamy,6.26,35,53,100,22,69,1075,Rabi,Millet,2.57,2018
R4150,Punjab,Sandy,6.39,19,62,77,25.9,81,1944,Rabi,Groundnut,3.1,2019
R4151,Tamil Nadu,Black,6.39,69,78,153,35.3,72,624,Kharif,Maize,5.02,2023
R4152,Odisha,Clay,7.58,35,16,142,37.5,78,256,Kharif,Millet,4.08,2019
R4153,Andhra Pradesh,Loamy,7.36,126,68,58,33.9,37,1202,Kharif,Millet,3.57,2023
R4154,Karnataka,Red,5.72,14,27,69,21.4,50,1227,Zaid,Cotton,3.57,2019
R4155,Andhra Pradesh,Loamy,7.7,95,60,179,38.3,71,1083,Rabi,Soybean,2.12,2019
R4156,Karnataka,Loamy,8.13,116,50,196,34.8,89,1413,Zaid,Sugarcane,5.38,2023
R4157,Maharashtra,Clay,6.61,83,61,172,35.6,76,274,Kharif,Cotton,3.86,2024
R4158,Karnataka,Loamy,7.35,64,8,95,26,85,354,Kharif,Pulses,1.69,2022
R4159,Andhra Pradesh,Red,6.72,89,13,111,17,57,1237,Kharif,Soybean,2.7,2021
R4160,Maharashtra,Loamy,7.26,143,9,151,23.1,56,1808,Kharif,Wheat,5.53,2023
R4161,Andhra Pradesh,Red,8.07,74,75,151,38.3,31,249,Zaid,Cotton,3.93,2024
R4162,Odisha,Red,6.79,30,6,167,38.8,79,1366,Kharif,Groundnut,2.8,2018
R4163,Odisha,Sandy,7.76,54,35,30,28.5,65,1411,Zaid,Maize,3.8,2023
R4164,Kerala,Loamy,5.96,93,50,75,36.6,45,1198,Kharif,Rice,3.49,2021
R4165,Gujarat,Clay,8.44,100,34,139,32.7,60,250,Rabi,Maize,5.11,2018
R4166,Bihar,Sandy,7.98,116,24,31,39.2,34,672,Zaid,Rice,3.41,2018
R4167,Maharashtra,Sandy,6.7,130,45,103,28.5,82,1411,Rabi,Maize,3.32,2023
R4168,Kerala,Black,7.06,91,54,44,27.8,38,1141,Rabi,Barley,3.6,2022
R4169,Karnataka,Loamy,8.4,111,64,39,19.7,33,1323,Zaid,Cotton,2.12,2023
R4170,Karnataka,Red,8.39,64,52,66,23.2,52,1628,Rabi,Cotton,1.69,2021
R4171,Bihar,Loamy,6.18,141,60,136,32.3,81,1965,Rabi,Maize,4.44,2022
R4172,Andhra Pradesh,Sandy,6.8,40,58,51,37.3,34,1516,Zaid,Groundnut,3.09,2019
R4173,Andhra Pradesh,Red,5.62,23,13,131,29.2,46,1477,Rabi,Pulses,4.4,2024
R4174,Gujarat,Sandy,7.43,52,71,176,24.9,35,1899,Zaid,Groundnut,2.99,2024
R4175,Gujarat,Red,5.89,15,14,71,38.8,79,912,Rabi,Millet,3.3,2021
R4176,Maharashtra,Clay,7.13,125,18,34,38.6,80,686,Rabi,Millet,3.5,2020
R4177,Punjab,Loamy,5.86,119,22,110,32.2,80,1702,Kharif,Groundnut,3.87,2022
R4178,Odisha,Black,8.33,130,68,50,31.3,54,1432,Kharif,Pulses,2.71,2022
R4179,Karnataka,Sandy,6.47,50,40,19,21.6,83,1718,Rabi,Groundnut,5.59,2019
R4180,Bihar,Sandy,6.47,76,53,126,37,84,245,Kharif,Rice,4.92,2024
R4181,Karnataka,Loamy,7.98,19,46,146,27.4,68,1317,Zaid,Groundnut,2.21,2019
R4182,Tamil Nadu,Sandy,6.83,145,63,45,33.1,49,202,Zaid,Soybean,3.81,2019
R4183,Kerala,Clay,8.11,49,13,23,38.3,72,720,Rabi,Sugarcane,1.94,2019
R4184,Andhra Pradesh,Sandy,6.68,119,74,160,34.6,86,829,Zaid,Sugarcane,5.69,2021
R4185,Gujarat,Black,5.76,68,22,130,38.7,36,1740,Zaid,Wheat,4.67,2024
R4186,Karnataka,Sandy,7.06,141,42,180,34.9,37,476,Kharif,Pulses,2.8,2021
R4187,Maharashtra,Red,8.13,143,66,63,33.1,76,1503,Zaid,Groundnut,2.13,2019
R4188,Maharashtra,Sandy,6.72,49,34,158,33.7,61,1962,Zaid,Sugarcane,2.16,2023
R4189,Tamil Nadu,Red,5.85,21,41,14,31.4,60,1431,Zaid,Barley,5.08,2020
R4190,Maharashtra,Sandy,7.72,103,69,184,30.8,81,1060,Rabi,Pulses,4.32,2020
R4191,Karnataka,Red,8.15,102,42,26,30.4,40,316,Zaid,Soybean,5.75,2023
R4192,Maharashtra,Black,8.49,59,26,70,29.3,84,403,Rabi,Pulses,2.13,2023
R4193,Maharashtra,Loamy,7.87,124,77,157,25.8,46,1310,Kharif,Sugarcane,2.83,2024
R4194,Gujarat,Clay,7.11,83,64,167,37,46,496,Kharif,Wheat,2.17,2021
R4195,Kerala,Clay,8.3,24,42,22,30.6,69,1585,Rabi,Groundnut,3.34,2022
R4196,Punjab,Loamy,8.18,34,53,24,29.1,59,738,Zaid,Millet,5.6,2024
R4197,Maharashtra,Black,8.23,110,6,153,22.1,72,358,Kharif,Cotton,5.96,2021
R4198,Bihar,Black,7.93,82,31,31,36.9,73,1047,Rabi,Millet,5.84,2023
R4199,Karnataka,Black,6.71,122,9,182,31.2,78,928,Kharif,Millet,1.77,2020
R4200,Odisha,Loamy,7.98,71,15,196,27.6,64,1045,Zaid,Rice,3.8,2021
R4201,Tamil Nadu,Sandy,8.01,99,60,112,25.2,86,481,Zaid,Millet,4.15,2019
R4202,Karnataka,Black,5.72,33,16,96,17.2,83,1045,Zaid,Wheat,4.48,2019
R4203,Kerala,Clay,6.97,146,8,112,24.6,48,1003,Zaid,Pulses,2.04,2023
R4204,Punjab,Clay,6.39,18,71,192,26.6,35,393,Rabi,Barley,4.9,2019
R4205,Odisha,Clay,5.91,32,12,177,27.1,41,1793,Zaid,Cotton,2.14,2024
R4206,Andhra Pradesh,Loamy,7.6,146,44,90,30.8,47,306,Rabi,Soybean,5.65,2022
R4207,Bihar,Clay,7.98,135,20,88,34.4,55,702,Rabi,Barley,3.74,2021
R4208,Bihar,Clay,6.03,96,11,116,27.3,74,1432,Kharif,Wheat,5.55,2019
R4209,Punjab,Clay,6.25,58,45,30,27.4,56,1770,Kharif,Groundnut,4.96,2021
R4210,Karnataka,Red,6.26,125,79,30,37.9,65,855,Rabi,Groundnut,4.68,2020
R4211,Maharashtra,Clay,7.39,123,21,25,15.8,39,1859,Rabi,Groundnut,5.41,2024
R4212,Odisha,Sandy,7.26,147,5,107,28.9,38,1647,Zaid,Wheat,5.36,2019
R4213,Kerala,Loamy,7.58,32,28,142,36.6,58,836,Zaid,Maize,5.99,2019
R4214,Kerala,Loamy,7.95,71,66,186,22.1,59,1419,Rabi,Maize,4.03,2021
R4215,Maharashtra,Black,8.26,51,76,166,34.4,42,909,Rabi,Cotton,4.97,2019
R4216,Karnataka,Black,6.32,12,31,180,23.4,83,1781,Zaid,Soybean,2.01,2021
R4217,Bihar,Red,6.46,101,35,44,35.3,70,1855,Zaid,Sugarcane,4.18,2018
R4218,Maharashtra,Red,6.75,62,11,35,37.1,71,983,Kharif,Cotton,1.76,2024
R4219,Odisha,Clay,7.07,133,61,63,26.7,36,1497,Zaid,Maize,5.96,2020
R4220,Tamil Nadu,Sandy,5.66,36,60,134,16.3,84,1549,Kharif,Groundnut,5.92,2018
R4221,Bihar,Loamy,6.95,127,30,185,33.6,70,765,Zaid,Wheat,5.38,2018
R4222,Andhra Pradesh,Clay,8.15,36,38,76,38.5,48,1323,Kharif,Pulses,4.4,2018
R4223,Kerala,Red,6.12,61,8,15,27.7,41,411,Kharif,Millet,4.25,2020
R4224,Kerala,Loamy,8.43,37,35,106,23.4,45,1982,Rabi,Sugarcane,2.31,2024
R4225,Andhra Pradesh,Sandy,6.69,120,42,126,22,70,463,Kharif,Sugarcane,2.27,2020
R4226,Andhra Pradesh,Loamy,8.22,26,33,93,16.7,68,1816,Rabi,Maize,1.96,2018
R4227,Gujarat,Clay,7.04,136,19,39,22.5,37,222,Kharif,Rice,2.29,2022
R4228,Maharashtra,Loamy,6.55,103,37,51,22.2,60,1174,Kharif,Rice,4.91,2020
R4229,Karnataka,Clay,7.79,147,31,117,22.7,51,564,Rabi,Sugarcane,3.15,2022
R4230,Kerala,Red,6.98,130,39,87,31.4,37,332,Zaid,Wheat,5.92,2018
R4231,Bihar,Sandy,6.48,60,52,120,19.5,50,1544,Zaid,Sugarcane,2.11,2019
R4232,Tamil Nadu,Black,6.52,20,22,137,15.7,40,466,Zaid,Pulses,5.47,2022
R4233,Odisha,Loamy,7.66,69,24,26,24.4,37,620,Zaid,Pulses,4.33,2024
R4234,Punjab,Sandy,7.95,118,73,113,29,76,1441,Kharif,Soybean,1.77,2024
R4235,Punjab,Sandy,5.58,31,55,89,15.5,65,1317,Rabi,Rice,2.53,2023
R4236,Gujarat,Clay,6.66,93,24,107,21.1,75,1471,Zaid,Millet,5.27,2024
R4237,Odisha,Sandy,6.71,26,53,93,27.5,31,280,Kharif,Soybean,3.49,2023
R4238,Karnataka,Black,5.69,19,64,187,37.5,75,546,Zaid,Millet,2.75,2020
R4239,Bihar,Red,8.02,141,31,164,36.2,37,1793,Rabi,Wheat,4.32,2020
R4240,Bihar,Loamy,7.1,27,17,188,15.3,42,336,Rabi,Pulses,4.98,2024
R4241,Andhra Pradesh,Red,6.73,82,70,163,23.6,40,796,Zaid,Sugarcane,3.89,2019
R4242,Andhra Pradesh,Loamy,8.39,109,19,157,19.5,65,670,Kharif,Sugarcane,2.94,2022
R4243,Gujarat,Clay,6.42,22,18,68,38.4,69,1939,Rabi,Soybean,4.15,2023
R4244,Karnataka,Sandy,7.65,53,11,153,25.4,74,1092,Kharif,Sugarcane,5.9,2024
R4245,Odisha,Red,6.89,61,71,46,20.1,72,1071,Kharif,Maize,2.98,2021
R4246,Odisha,Loamy,7.53,96,58,166,36.3,51,1267,Rabi,Rice,2.19,2020
R4247,Karnataka,Loamy,5.87,65,77,24,23.9,77,522,Rabi,Barley,2.63,2024
R4248,Punjab,Sandy,6.28,18,58,111,38.3,73,1709,Zaid,Soybean,5.91,2018
R4249,Maharashtra,Black,7.23,68,25,181,37.6,43,873,Kharif,Wheat,1.89,2020
R4250,Bihar,Loamy,5.79,131,18,182,36.2,85,1583,Rabi,Wheat,1.52,2024
R4251,Maharashtra,Sandy,6.56,35,77,26,16.7,65,794,Zaid,Wheat,3.93,2019
R4252,Odisha,Black,8.16,80,52,157,22.8,54,1440,Zaid,Soybean,5.9,2021
R4253,Tamil Nadu,Red,6.09,115,44,102,23.9,55,1813,Zaid,Rice,5.03,2022
R4254,Punjab,Black,6.67,58,76,84,23.9,51,1216,Kharif,Sugarcane,2.11,2023
R4255,Andhra Pradesh,Clay,7.51,121,35,132,21.7,67,330,Zaid,Rice,2.5,2019
R4256,Maharashtra,Red,5.85,61,49,77,26.3,40,1343,Rabi,Wheat,3.05,2024
R4257,Tamil Nadu,Loamy,7.37,74,41,168,39.2,36,1193,Kharif,Wheat,2.15,2019
R4258,Tamil Nadu,Red,7.5,147,50,180,24,47,333,Zaid,Cotton,2.32,2022
R4259,Tamil Nadu,Black,8.5,46,51,98,17.9,35,1795,Zaid,Wheat,4.47,2022
R4260,Odisha,Loamy,6.34,51,6,136,35.9,82,317,Kharif,Cotton,2.13,2020
R4261,Karnataka,Clay,8.38,127,20,111,20.6,78,1313,Kharif,Cotton,5.8,2022
R4262,Andhra Pradesh,Clay,6.68,15,31,41,34.2,41,393,Zaid,Rice,5.92,2019
R4263,Gujarat,Sandy,7.05,93,36,34,25,51,1225,Kharif,Cotton,2.22,2020
R4264,Maharashtra,Black,7.6,20,77,118,32.7,64,1172,Rabi,Wheat,3.63,2023
R4265,Maharashtra,Black,7.45,137,33,167,26.3,66,316,Kharif,Rice,2.88,2022
R4266,Gujarat,Loamy,8.43,46,32,139,27.3,31,1361,Kharif,Rice,2.46,2024
R4267,Bihar,Loamy,6.76,70,5,35,37,45,1210,Rabi,Sugarcane,5.18,2024
R4268,Punjab,Sandy,7.48,138,41,24,37.2,84,1800,Rabi,Rice,4.04,2018
R4269,Gujarat,Clay,6.57,52,66,60,33.4,37,1968,Kharif,Rice,2.29,2024
R4270,Gujarat,Loamy,6.6,109,55,120,17.6,77,916,Rabi,Sugarcane,5.83,2023
R4271,Punjab,Clay,8.1,89,38,95,26.3,78,1460,Kharif,Barley,3.3,2018
R4272,Maharashtra,Loamy,7.96,121,68,113,32.8,42,669,Zaid,Cotton,2.75,2024
R4273,Andhra Pradesh,Red,6.88,73,66,99,22.3,40,1658,Rabi,Barley,3.42,2019
R4274,Gujarat,Clay,6.95,117,41,76,27.1,84,1157,Zaid,Wheat,2.1,2022
R4275,Punjab,Sandy,8.18,124,76,69,37.2,61,1753,Rabi,Sugarcane,4.39,2023
R4276,Maharashtra,Sandy,7.79,96,43,199,36,38,850,Kharif,Cotton,1.71,2022
R4277,Tamil Nadu,Clay,7.37,141,77,51,29,83,201,Kharif,Sugarcane,2.3,2020
R4278,Kerala,Sandy,6.68,61,20,187,35.1,39,290,Zaid,Rice,3.73,2022
R4279,Tamil Nadu,Sandy,6.43,63,35,157,23.9,62,1359,Zaid,Groundnut,3.22,2019
R4280,Tamil Nadu,Black,7.66,121,35,144,23.9,60,1068,Rabi,Rice,3.88,2020
R4281,Tamil Nadu,Sandy,7.84,102,6,25,36.7,86,1240,Zaid,Millet,2.4,2018
R4282,Punjab,Loamy,7.6,16,72,104,30.6,76,1174,Zaid,Sugarcane,3.3,2019
R4283,Tamil Nadu,Black,6.89,36,24,63,31.5,85,655,Rabi,Soybean,4.2,2024
R4284,Maharashtra,Sandy,7.96,111,70,32,31.6,49,813,Rabi,Maize,4.9,2018
R4285,Bihar,Black,7.98,47,30,140,29.7,34,1368,Kharif,Cotton,4.85,2020
R4286,Karnataka,Red,7.54,86,61,158,39.5,73,1257,Zaid,Sugarcane,2.77,2019
R4287,Bihar,Red,8.23,54,26,110,34.7,53,790,Rabi,Pulses,4.61,2021
R4288,Gujarat,Loamy,8.05,58,32,178,32.8,43,880,Rabi,Pulses,4.48,2021
R4289,Gujarat,Sandy,7.34,43,29,114,16.4,42,1326,Zaid,Wheat,1.58,2018
R4290,Gujarat,Black,7.15,12,31,161,17,31,380,Zaid,Maize,5.63,2018
R4291,Odisha,Clay,8.41,139,62,113,33.6,63,1810,Rabi,Cotton,1.9,2024
R4292,Karnataka,Clay,8.17,28,26,174,38.4,70,913,Rabi,Groundnut,3.65,2023
R4293,Andhra Pradesh,Black,7.44,38,16,161,33.7,78,1704,Rabi,Maize,3,2022
R4294,Karnataka,Red,8.22,137,41,189,18.3,37,1016,Zaid,Wheat,5.08,2020
R4295,Bihar,Sandy,6.56,116,68,174,37.2,61,1945,Kharif,Pulses,4.29,2020
R4296,Kerala,Loamy,6.46,44,56,176,24.1,56,1778,Zaid,Wheat,5.25,2023
R4297,Tamil Nadu,Sandy,7.62,91,18,121,26.2,86,1922,Zaid,Soybean,1.71,2020
R4298,Bihar,Loamy,7.18,42,65,88,21.5,80,1090,Rabi,Barley,3.85,2020
R4299,Andhra Pradesh,Red,6.55,141,24,45,37.4,54,1419,Zaid,Sugarcane,4.55,2018
R4300,Kerala,Black,6.86,95,68,89,32.3,75,716,Zaid,Cotton,5.78,2019
R4301,Gujarat,Black,7.21,81,60,21,32.2,76,1521,Rabi,Millet,2.66,2019
R4302,Maharashtra,Clay,7.68,63,13,102,25.7,54,1837,Kharif,Maize,3.87,2019
R4303,Punjab,Black,6.18,20,31,89,18.7,87,322,Zaid,Barley,1.58,2019
R4304,Kerala,Loamy,6.53,30,56,12,23.3,62,1382,Zaid,Soybean,3.24,2018
R4305,Odisha,Black,8.15,137,48,57,16,39,1430,Rabi,Millet,1.92,2021
R4306,Karnataka,Black,7.78,79,58,45,18,49,1624,Rabi,Barley,5.28,2021
R4307,Gujarat,Loamy,6.77,40,73,158,25.5,39,558,Kharif,Soybean,2.28,2019
R4308,Tamil Nadu,Red,8.06,84,7,86,38.9,46,1459,Rabi,Millet,4.84,2023
R4309,Gujarat,Loamy,8.05,69,14,190,30.9,86,768,Zaid,Groundnut,2.69,2020
R4310,Andhra Pradesh,Loamy,8.48,107,6,34,26.8,71,1498,Rabi,Maize,4.75,2021
R4311,Maharashtra,Sandy,6.24,115,34,104,26.4,56,1557,Rabi,Cotton,5.7,2020
R4312,Odisha,Sandy,5.61,68,21,160,33,75,1862,Kharif,Barley,3.22,2023
R4313,Punjab,Red,6.93,144,55,127,39.7,32,1658,Rabi,Wheat,4.42,2020
R4314,Karnataka,Red,8.11,30,55,121,37.2,52,1112,Zaid,Soybean,2.07,2022
R4315,Bihar,Sandy,7.77,22,66,108,23.7,55,1466,Zaid,Soybean,2.33,2021
R4316,Odisha,Red,7.02,18,46,53,37.3,72,1417,Kharif,Soybean,2.51,2018
R4317,Kerala,Clay,5.97,61,71,107,37.2,55,874,Rabi,Maize,3.91,2021
R4318,Bihar,Loamy,7.93,11,60,106,38.8,31,1984,Kharif,Wheat,1.55,2022
R4319,Gujarat,Sandy,8.43,146,26,144,28.7,79,1405,Zaid,Soybean,3.29,2019
R4320,Gujarat,Loamy,5.67,84,74,144,36.9,33,891,Kharif,Cotton,2.32,2021
R4321,Punjab,Sandy,6.58,131,36,67,32.3,40,1781,Rabi,Cotton,2.39,2022
R4322,Tamil Nadu,Black,7.22,115,62,197,27.1,75,1612,Kharif,Millet,3.21,2023
R4323,Maharashtra,Sandy,8.45,55,32,155,19,54,740,Kharif,Wheat,1.5,2023
R4324,Karnataka,Sandy,8.27,105,29,126,17.4,84,701,Kharif,Cotton,5.6,2022
R4325,Bihar,Clay,7.7,51,62,69,39.1,48,1963,Rabi,Barley,3.79,2022
R4326,Andhra Pradesh,Loamy,8.12,108,69,35,33.6,85,215,Zaid,Barley,3.35,2020
R4327,Bihar,Loamy,6.71,132,45,26,30.3,76,1330,Zaid,Sugarcane,5.66,2018
R4328,Andhra Pradesh,Red,6.14,49,8,26,27.6,47,927,Kharif,Wheat,3.3,2018
R4329,Odisha,Sandy,8.38,149,69,158,30.8,85,756,Kharif,Millet,1.79,2020
R4330,Tamil Nadu,Clay,8.44,100,15,135,31.8,55,923,Rabi,Maize,5.35,2019
R4331,Odisha,Clay,7.12,71,63,193,38.3,42,1997,Rabi,Rice,3.23,2020
R4332,Punjab,Red,6.16,111,32,89,22.3,48,1391,Rabi,Barley,2.8,2022
R4333,Kerala,Clay,6.66,53,37,36,27.9,59,839,Rabi,Wheat,2.06,2019
R4334,Kerala,Loamy,6.41,68,67,173,36.8,88,1481,Rabi,Rice,5.99,2022
R4335,Odisha,Loamy,6.1,40,17,41,30.3,36,1470,Kharif,Sugarcane,2,2019
R4336,Gujarat,Clay,6.32,118,62,80,33.4,62,1828,Rabi,Sugarcane,2.11,2022
R4337,Punjab,Red,7.23,146,49,17,29,80,1832,Kharif,Pulses,2.13,2019
R4338,Andhra Pradesh,Red,6.59,40,47,168,21.5,32,366,Rabi,Wheat,2.89,2023
R4339,Karnataka,Clay,7.31,145,13,137,28.5,87,1381,Zaid,Wheat,5.59,2021
R4340,Maharashtra,Loamy,6.65,75,20,85,20.9,70,367,Kharif,Sugarcane,2.27,2021
R4341,Bihar,Sandy,7,57,36,50,18.4,47,229,Zaid,Wheat,2.22,2019
R4342,Andhra Pradesh,Loamy,6.13,85,59,100,34.9,89,1011,Kharif,Pulses,4.12,2019
R4343,Odisha,Loamy,6.5,118,57,192,38.6,73,794,Kharif,Sugarcane,5.91,2024
R4344,Gujarat,Loamy,5.69,126,44,97,36.4,60,1086,Rabi,Soybean,4.15,2020
R4345,Karnataka,Black,8.44,83,33,116,25.3,30,1506,Kharif,Groundnut,3.25,2022
R4346,Gujarat,Sandy,8.16,97,52,42,25.6,45,1509,Kharif,Maize,1.91,2024
R4347,Gujarat,Sandy,8.36,84,19,171,36.9,31,1792,Rabi,Maize,3.29,2018
R4348,Kerala,Red,5.85,47,22,121,22.9,43,767,Zaid,Wheat,2.45,2024
R4349,Karnataka,Black,7.65,93,15,188,25.4,45,1966,Kharif,Soybean,4.8,2024
R4350,Odisha,Sandy,7.68,99,22,134,25.8,58,552,Rabi,Millet,3.19,2019
R4351,Tamil Nadu,Clay,5.92,148,69,27,16,59,260,Rabi,Wheat,1.51,2018
R4352,Bihar,Loamy,8.23,57,38,28,17.7,78,916,Zaid,Wheat,1.72,2022
R4353,Bihar,Sandy,6.21,145,55,11,24.3,65,1122,Rabi,Groundnut,4.5,2018
R4354,Punjab,Loamy,8.17,18,16,143,31.6,39,1348,Zaid,Millet,4.08,2018
R4355,Gujarat,Clay,6.43,139,39,108,39.2,69,858,Kharif,Soybean,4.76,2020
R4356,Punjab,Sandy,7.36,56,21,42,24.8,38,1825,Rabi,Sugarcane,4.15,2023
R4357,Punjab,Sandy,5.94,10,31,175,37.9,78,1433,Rabi,Soybean,3.12,2019
R4358,Punjab,Sandy,7.73,96,65,122,20.6,75,315,Kharif,Wheat,3.63,2021
R4359,Tamil Nadu,Clay,8.24,113,68,108,23.7,42,1672,Kharif,Cotton,5.85,2019
R4360,Andhra Pradesh,Loamy,7.99,115,32,60,18.7,67,865,Kharif,Soybean,5.91,2021
R4361,Kerala,Loamy,7.02,30,14,18,32.6,38,1039,Rabi,Wheat,5.7,2024
R4362,Punjab,Black,7.27,100,17,44,21.1,80,655,Zaid,Soybean,1.97,2021
R4363,Maharashtra,Loamy,6.43,37,38,187,18.3,69,304,Kharif,Soybean,2.58,2021
R4364,Punjab,Red,8.23,78,13,132,28.2,45,1555,Rabi,Groundnut,5.55,2020
R4365,Andhra Pradesh,Red,7.82,124,31,181,17.9,31,1514,Kharif,Cotton,2.81,2022
R4366,Tamil Nadu,Red,7.92,12,75,196,24.9,63,1833,Rabi,Maize,4.31,2020
R4367,Karnataka,Red,7,30,62,152,39.7,39,670,Zaid,Soybean,3.86,2019
R4368,Bihar,Red,8.41,141,46,61,34.7,47,1118,Rabi,Soybean,2.32,2022
R4369,Andhra Pradesh,Black,8.15,106,34,33,26.4,78,938,Kharif,Maize,3.56,2019
R4370,Andhra Pradesh,Black,8.38,124,69,177,19.2,72,528,Kharif,Maize,4.97,2024
R4371,Andhra Pradesh,Black,6.33,102,79,17,21.4,59,1626,Kharif,Millet,2.06,2024
R4372,Odisha,Clay,6.92,88,29,138,24.4,54,1031,Kharif,Pulses,3.33,2023
R4373,Punjab,Loamy,7.05,138,49,142,33.1,35,1443,Rabi,Sugarcane,3.19,2023
R4374,Tamil Nadu,Black,7.08,66,65,141,28.9,85,1631,Kharif,Groundnut,3.04,2019
R4375,Maharashtra,Sandy,8.21,80,34,65,39.7,80,1197,Kharif,Pulses,1.93,2018
R4376,Kerala,Clay,7.57,70,17,64,27,66,1007,Zaid,Sugarcane,3.35,2021
R4377,Maharashtra,Black,6.38,33,77,25,37.4,60,1742,Kharif,Rice,4.06,2021
R4378,Punjab,Sandy,7.74,49,18,85,30.2,81,1371,Zaid,Soybean,5.26,2018
R4379,Gujarat,Clay,8.05,80,43,71,21.6,76,1214,Kharif,Soybean,5.58,2020
R4380,Kerala,Sandy,7.85,149,14,197,36.2,63,867,Kharif,Maize,4.01,2018
R4381,Maharashtra,Black,8.11,47,16,80,35.4,36,1074,Kharif,Wheat,4.84,2022
R4382,Maharashtra,Black,5.55,107,63,48,33.9,35,995,Zaid,Groundnut,2.57,2023
R4383,Tamil Nadu,Black,8.09,130,28,176,32.8,54,1514,Zaid,Cotton,4.61,2018
R4384,Bihar,Loamy,8.42,64,79,117,16,74,306,Rabi,Barley,2.46,2020
R4385,Kerala,Black,6.37,123,31,72,21.7,76,870,Kharif,Groundnut,1.57,2020
R4386,Gujarat,Sandy,7.24,124,33,55,17.3,66,269,Kharif,Sugarcane,5.8,2024
R4387,Punjab,Clay,7.73,83,20,109,27.1,50,1043,Kharif,Groundnut,5.68,2023
R4388,Karnataka,Clay,7.41,137,22,26,28.9,67,1586,Kharif,Groundnut,4.36,2022
R4389,Bihar,Sandy,5.77,90,14,89,22.7,60,251,Kharif,Rice,5.28,2023
R4390,Gujarat,Clay,7.66,110,50,38,33.7,34,1757,Kharif,Barley,1.68,2024
R4391,Bihar,Black,7.94,146,72,130,16.5,40,1027,Rabi,Maize,2.87,2024
R4392,Gujarat,Loamy,8.25,65,62,80,30.5,59,699,Kharif,Groundnut,5.44,2020
R4393,Maharashtra,Sandy,8.29,65,62,33,17.9,84,1003,Kharif,Barley,2.47,2019
R4394,Odisha,Clay,6.66,62,42,129,24.2,77,1515,Rabi,Maize,2.14,2021
